sample_id,path,filename,split,crack_count,class_id,cluster_center_x,cluster_center_y,cluster_half_size_x,cluster_half_size_y,mean_length,length_spread,mean_angle_deg,angle_spread_deg,shape,dtype
000359,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_16.0_16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_16.0_16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,16.0,16.0,2x1723x501,float32
000360,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_-10.0_-10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_-10.0_-10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,6.0,-10.0,-10.0,2x1723x501,float32
000361,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_12.0_12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_12.0_12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,12.0,12.0,2x1723x501,float32
000362,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_-8.0_-8.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_-8.0_-8.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,4.0,-8.0,-8.0,2x1723x501,float32
000363,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_2.0_12.0_12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_2.0_12.0_12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,2.0,12.0,12.0,2x1723x501,float32
000364,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-6.0_-6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-6.0_-6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,-6.0,-6.0,2x1723x501,float32
000365,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-16.0_-16.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-16.0_-16.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,-16.0,-16.0,2x1723x501,float32
000366,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_-12.0_-12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_-12.0_-12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,2.0,-12.0,-12.0,2x1723x501,float32
000367,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_-18.0_-18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_-18.0_-18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,4.0,-18.0,-18.0,2x1723x501,float32
000368,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-10.0_-10.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-10.0_-10.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,-10.0,-10.0,2x1723x501,float32
000369,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_6.0_-10.0_-10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_6.0_-10.0_-10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,6.0,-10.0,-10.0,2x1723x501,float32
000370,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_8.0_8.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_8.0_8.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,6.0,8.0,8.0,2x1723x501,float32
000371,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_2.0_2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_2.0_2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,2.0,2.0,2x1723x501,float32
000372,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_-12.0_-12.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_-12.0_-12.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,6.0,-12.0,-12.0,2x1723x501,float32
000373,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_-16.0_-16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_-16.0_-16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,4.0,-16.0,-16.0,2x1723x501,float32
000374,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-6.0_-6.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-6.0_-6.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,-6.0,-6.0,2x1723x501,float32
000375,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_18.0_18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_18.0_18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,6.0,18.0,18.0,2x1723x501,float32
000376,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_12.0_12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_12.0_12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,12.0,12.0,2x1723x501,float32
000377,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_-6.0_-6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_-6.0_-6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,4.0,-6.0,-6.0,2x1723x501,float32
000378,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_-2.0_-2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_-2.0_-2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,-2.0,-2.0,2x1723x501,float32
000379,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_10.0_10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_10.0_10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,6.0,10.0,10.0,2x1723x501,float32
000380,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_-12.0_-12.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_-12.0_-12.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,-12.0,-12.0,2x1723x501,float32
000381,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_-6.0_-6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_-6.0_-6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,-6.0,-6.0,2x1723x501,float32
000382,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_12.0_12.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_12.0_12.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,12.0,12.0,2x1723x501,float32
000383,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_8.0_8.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_8.0_8.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,2.0,8.0,8.0,2x1723x501,float32
000384,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_2.0_2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_2.0_2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,2.0,2.0,2x1723x501,float32
000385,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_18.0_18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_18.0_18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,18.0,18.0,2x1723x501,float32
000386,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_16.0_16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_16.0_16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,4.0,16.0,16.0,2x1723x501,float32
000387,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_2.0_-12.0_-12.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_2.0_-12.0_-12.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,2.0,-12.0,-12.0,2x1723x501,float32
000388,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_0.0_0.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_0.0_0.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,4.0,0.0,0.0,2x1723x501,float32
000389,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-12.0_-12.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-12.0_-12.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,-12.0,-12.0,2x1723x501,float32
000390,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_6.0_6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_6.0_6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,4.0,6.0,6.0,2x1723x501,float32
000391,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-4.0_-4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-4.0_-4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,-4.0,-4.0,2x1723x501,float32
000392,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_2.0_2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_2.0_2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,2.0,2.0,2x1723x501,float32
000393,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_0.0_0.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_0.0_0.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,6.0,0.0,0.0,2x1723x501,float32
000394,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_0.0_0.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_0.0_0.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,0.0,0.0,2x1723x501,float32
000395,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-2.0_-2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-2.0_-2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,-2.0,-2.0,2x1723x501,float32
000396,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_-8.0_-8.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_-8.0_-8.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,6.0,-8.0,-8.0,2x1723x501,float32
000397,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_14.0_14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_14.0_14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,4.0,14.0,14.0,2x1723x501,float32
000398,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_-12.0_-12.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_-12.0_-12.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,2.0,-12.0,-12.0,2x1723x501,float32
000399,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_-2.0_-2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_-2.0_-2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,2.0,-2.0,-2.0,2x1723x501,float32
000400,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_4.0_4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_4.0_4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,4.0,4.0,2x1723x501,float32
000401,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_-12.0_-12.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_-12.0_-12.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,4.0,-12.0,-12.0,2x1723x501,float32
000402,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_-14.0_-14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_-14.0_-14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,-14.0,-14.0,2x1723x501,float32
000403,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_18.0_18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_18.0_18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,2.0,18.0,18.0,2x1723x501,float32
000404,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_0.0_0.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_0.0_0.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,0.0,0.0,2x1723x501,float32
000405,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_0.0_0.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_0.0_0.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,2.0,0.0,0.0,2x1723x501,float32
000406,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_0.0_0.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_0.0_0.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,0.0,0.0,2x1723x501,float32
000407,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_4.0_4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_4.0_4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,4.0,4.0,4.0,2x1723x501,float32
000408,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_-2.0_-2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_-2.0_-2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,-2.0,-2.0,2x1723x501,float32
000409,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-8.0_-8.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-8.0_-8.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,-8.0,-8.0,2x1723x501,float32
000410,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_-16.0_-16.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_-16.0_-16.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,2.0,-16.0,-16.0,2x1723x501,float32
000411,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_6.0_6.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_6.0_6.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,6.0,6.0,2x1723x501,float32
000412,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_4.0_4.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_4.0_4.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,4.0,4.0,2x1723x501,float32
000413,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_8.0_8.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_8.0_8.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,6.0,8.0,8.0,2x1723x501,float32
000414,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_8.0_8.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_8.0_8.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,8.0,8.0,2x1723x501,float32
000415,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_-2.0_-2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_-2.0_-2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,2.0,-2.0,-2.0,2x1723x501,float32
000416,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_14.0_14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_14.0_14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,14.0,14.0,2x1723x501,float32
000417,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_18.0_18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_18.0_18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,18.0,18.0,2x1723x501,float32
000418,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_4.0_4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_4.0_4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,6.0,4.0,4.0,2x1723x501,float32
000419,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_-18.0_-18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_-18.0_-18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,2.0,-18.0,-18.0,2x1723x501,float32
000420,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_-10.0_-10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_-10.0_-10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,2.0,-10.0,-10.0,2x1723x501,float32
000421,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_6.0_-6.0_-6.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_6.0_-6.0_-6.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,6.0,-6.0,-6.0,2x1723x501,float32
000422,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_6.0_0.0_0.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_6.0_0.0_0.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,6.0,0.0,0.0,2x1723x501,float32
000423,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_-14.0_-14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_-14.0_-14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,2.0,-14.0,-14.0,2x1723x501,float32
000424,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_-18.0_-18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_-18.0_-18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,2.0,-18.0,-18.0,2x1723x501,float32
000425,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_6.0_6.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_6.0_6.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,4.0,6.0,6.0,2x1723x501,float32
000426,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_-18.0_-18.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_-18.0_-18.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,2.0,-18.0,-18.0,2x1723x501,float32
000427,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_-6.0_-6.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_-6.0_-6.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,-6.0,-6.0,2x1723x501,float32
000428,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_10.0_10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_10.0_10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,2.0,10.0,10.0,2x1723x501,float32
000429,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_4.0_4.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_4.0_4.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,4.0,4.0,4.0,2x1723x501,float32
000430,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-2.0_-2.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-2.0_-2.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,2.0,-2.0,-2.0,2x1723x501,float32
000431,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-14.0_-14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-14.0_-14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,-14.0,-14.0,2x1723x501,float32
000432,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_-16.0_-16.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_-16.0_-16.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,6.0,-16.0,-16.0,2x1723x501,float32
000433,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_2.0_2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_2.0_2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,2.0,2.0,2x1723x501,float32
000434,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_8.0_8.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_8.0_8.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,8.0,8.0,2x1723x501,float32
000435,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_-18.0_-18.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_-18.0_-18.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,4.0,-18.0,-18.0,2x1723x501,float32
000436,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_18.0_18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_18.0_18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,18.0,18.0,2x1723x501,float32
000437,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_2.0_16.0_16.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_2.0_16.0_16.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,2.0,16.0,16.0,2x1723x501,float32
000438,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_18.0_18.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_18.0_18.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,18.0,18.0,2x1723x501,float32
000439,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_-18.0_-18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_-18.0_-18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,-18.0,-18.0,2x1723x501,float32
000440,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_-16.0_-16.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_-16.0_-16.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,4.0,-16.0,-16.0,2x1723x501,float32
000441,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_-2.0_-2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_-2.0_-2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,2.0,-2.0,-2.0,2x1723x501,float32
000442,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_12.0_12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_12.0_12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,12.0,12.0,2x1723x501,float32
000443,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-18.0_-18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-18.0_-18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,-18.0,-18.0,2x1723x501,float32
000444,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_18.0_18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_18.0_18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,4.0,18.0,18.0,2x1723x501,float32
000445,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_-6.0_-6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_-6.0_-6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,6.0,-6.0,-6.0,2x1723x501,float32
000446,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-14.0_-14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-14.0_-14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,2.0,-14.0,-14.0,2x1723x501,float32
000447,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_4.0_4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_4.0_4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,4.0,4.0,2x1723x501,float32
000448,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_10.0_10.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_10.0_10.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,10.0,10.0,2x1723x501,float32
